session_id,timestamp,scent_name
f80f5cc2-c736-475a-9bf7-dab122400a31,2026-06-15T08:57:22.942714+00:00,Citronelly acet
f80f5cc2-c736-475a-9bf7-dab122400a31,2026-06-15T08:57:22.942714+00:00,Eucalipto
f80f5cc2-c736-475a-9bf7-dab122400a31,2026-06-15T08:57:22.942714+00:00,Mate NHS
04e15f70-dc3e-4024-978e-e115096dca45,2026-06-15T09:10:01.404535+00:00,Citronelly acet
04e15f70-dc3e-4024-978e-e115096dca45,2026-06-15T09:10:01.404535+00:00,Eucalipto
04e15f70-dc3e-4024-978e-e115096dca45,2026-06-15T09:10:01.404535+00:00,Lavendar oil
8cfb0561-0ef4-4585-9e9f-861c1a95a98e,2026-06-15T09:12:25.545825+00:00,Citronelly acet
8cfb0561-0ef4-4585-9e9f-861c1a95a98e,2026-06-15T09:12:25.545825+00:00,Lavendar oil
8cfb0561-0ef4-4585-9e9f-861c1a95a98e,2026-06-15T09:12:25.545825+00:00,Benz sal
1352c864-0e8c-47df-a4c6-93209b131c42,2026-06-15T09:19:55.615790+00:00,Eucalipto
1352c864-0e8c-47df-a4c6-93209b131c42,2026-06-15T09:19:55.615790+00:00,Mate NHS
1352c864-0e8c-47df-a4c6-93209b131c42,2026-06-15T09:19:55.615790+00:00,Lavendar oil
340d0df2-d3b1-4396-b2e8-4f077b7d78b6,2026-06-15T09:29:03.949215+00:00,Citronelly acet
340d0df2-d3b1-4396-b2e8-4f077b7d78b6,2026-06-15T09:29:03.949215+00:00,Spearmint
cfc78ecc-b35a-4f3a-97f9-ecee483b786d,2026-06-15T09:48:49.375274+00:00,Angelica
cfc78ecc-b35a-4f3a-97f9-ecee483b786d,2026-06-15T09:48:49.375274+00:00,Garlic
cfc78ecc-b35a-4f3a-97f9-ecee483b786d,2026-06-15T09:48:49.375274+00:00,Spearmint
3c47874b-f319-4f94-85b1-addf05f73f66,2026-06-15T09:54:05.747300+00:00,Citronelly acet
3c47874b-f319-4f94-85b1-addf05f73f66,2026-06-15T09:54:05.747300+00:00,Lavendar oil
3c47874b-f319-4f94-85b1-addf05f73f66,2026-06-15T09:54:05.747300+00:00,Benz sal
0cfb5371-a7d1-4211-9003-51544986412f,2026-06-15T09:58:17.509270+00:00,Eucalipto
0cfb5371-a7d1-4211-9003-51544986412f,2026-06-15T09:58:17.509270+00:00,Citronelly acet
0cfb5371-a7d1-4211-9003-51544986412f,2026-06-15T09:58:17.509270+00:00,Sweet Potato
4ef353bf-282c-4f93-8e5b-a7b9c6bcff4a,2026-06-15T10:02:38.324115+00:00,Eucalipto
4ef353bf-282c-4f93-8e5b-a7b9c6bcff4a,2026-06-15T10:02:38.324115+00:00,Citronelly acet
4ef353bf-282c-4f93-8e5b-a7b9c6bcff4a,2026-06-15T10:02:38.324115+00:00,Lavendar oil
6ac26329-4bea-4890-962b-78ebacc63b25,2026-06-15T10:05:42.955759+00:00,Spearmint
6ac26329-4bea-4890-962b-78ebacc63b25,2026-06-15T10:05:42.955759+00:00,Garlic
6ac26329-4bea-4890-962b-78ebacc63b25,2026-06-15T10:05:42.955759+00:00,Cilantro
3536bff6-adb7-4f6f-9659-61fe570d942b,2026-06-15T10:11:20.681666+00:00,Eucalipto
3536bff6-adb7-4f6f-9659-61fe570d942b,2026-06-15T10:11:20.681666+00:00,Benz sal
3536bff6-adb7-4f6f-9659-61fe570d942b,2026-06-15T10:11:20.681666+00:00,Lavendar oil
b4f086aa-cdfa-44e2-9522-51d96c139642,2026-06-15T10:31:56.682724+00:00,Mate NHS
b4f086aa-cdfa-44e2-9522-51d96c139642,2026-06-15T10:31:56.682724+00:00,Cilantro
b4f086aa-cdfa-44e2-9522-51d96c139642,2026-06-15T10:31:56.682724+00:00,Lavendar oil
8dee56f2-6359-43a8-a5ee-de91880013ce,2026-06-15T10:34:35.676060+00:00,Garlic
8dee56f2-6359-43a8-a5ee-de91880013ce,2026-06-15T10:34:35.676060+00:00,Spearmint
8dee56f2-6359-43a8-a5ee-de91880013ce,2026-06-15T10:34:35.676060+00:00,Mugwort
91837d2d-b97a-466c-b4e2-fb649ae66cf1,2026-06-15T10:37:40.141089+00:00,Sweet Potato
91837d2d-b97a-466c-b4e2-fb649ae66cf1,2026-06-15T10:37:40.141089+00:00,Garlic
91837d2d-b97a-466c-b4e2-fb649ae66cf1,2026-06-15T10:37:40.141089+00:00,Cilantro
91837d2d-b97a-466c-b4e2-fb649ae66cf1,2026-06-15T10:37:40.141089+00:00,Spearmint
91837d2d-b97a-466c-b4e2-fb649ae66cf1,2026-06-15T10:37:40.141089+00:00,Angelica
6b625f23-9514-43cb-8d89-43b37ab86d09,2026-06-15T11:01:05.237636+00:00,Mate NHS
6b625f23-9514-43cb-8d89-43b37ab86d09,2026-06-15T11:01:05.237636+00:00,Eucalipto
6b625f23-9514-43cb-8d89-43b37ab86d09,2026-06-15T11:01:05.237636+00:00,Citronelly acet
6b625f23-9514-43cb-8d89-43b37ab86d09,2026-06-15T11:01:05.237636+00:00,Lavendar oil
449ab364-3e05-4a9f-b59c-5252d95e54d6,2026-06-15T11:05:02.521123+00:00,Citronelly acet
